Construct,Activator type,EPCAM_toxicity_score,CXCR4_toxicity_score,Toxicity_score_average
A10_A14_A08,Tripartite,-0.9463183847800636,-0.6938680202818983,-0.820093202530981
A10_A14_A09,Tripartite,-0.6573985485904559,0.1992356896537896,-0.22908142946833315
A10_A14_A10,Tripartite,-1.6085509109107352,-1.304612497282546,-1.4565817040966405
A10_A14_A11,Tripartite,-0.0487990359054617,0.1825040120329379,0.0668524880637381
A10_A14_A12,Tripartite,0.3307335785149107,1.5643563458470424,0.9475449621809766
A10_A14_A13,Tripartite,-1.0274116972073744,-0.7654308303313477,-0.896421263769361
A10_A14_A14,Tripartite,-2.312186312675934,-2.230626460759737,-2.2714063867178353
A10_A14_A15,Tripartite,1.8303140320542148,3.886099544379256,2.8582067882167355
A10_A14_A16,Tripartite,-1.0591511670487903,-0.0230165439961997,-0.541083855522495
A10_A14_A17,Tripartite,-0.5607325382787434,-0.5980237031961015,-0.5793781207374225
A10_A14_A18,Tripartite,-1.2948609878772204,-2.112301076181277,-1.7035810320292486
A10_A14_A19,Tripartite,-0.314082889167589,-2.858804705161309,-1.586443797164449
A10_A14_A20,Tripartite,-1.1107038732538128,-1.6061670327684965,-1.3584354530111546
A10_A14_A21,Tripartite,-0.5466434890433823,-0.4997487982319781,-0.5231961436376802
A10_A14_A22,Tripartite,-1.6595952424340426,-1.336919060443388,-1.4982571514387153
A10_A14_A23,Tripartite,-2.2739025740323684,-2.527362924631655,-2.4006327493320114
A10_A14_A24,Tripartite,-0.8111892169622428,1.82582373596174,0.5073172594997486
A10_A14_A25,Tripartite,-1.512100251084697,-1.6692796534600098,-1.5906899522723534
A10_A15_A01,Tripartite,0.8592928687717813,0.810350078093172,0.8348214734324767
A10_A15_A02,Tripartite,4.673991435034447,5.543381466807263,5.108686450920855
A10_A15_A03,Tripartite,1.842366049374425,3.061642429679767,2.452004239527096
A10_A15_A04,Tripartite,2.425007318774022,4.681087706533922,3.553047512653972
A10_A15_A05,Tripartite,1.344127301823398,2.790975416417365,2.0675513591203813
A10_A15_A06,Tripartite,2.866617472664277,3.4810615045627045,3.1738394886134906
A10_A15_A07,Tripartite,-0.5037364116173989,2.4453006982046888,0.970782143293645
A10_A15_A08,Tripartite,2.469753395914055,3.198137998591144,2.8339456972525996
A10_A15_A09,Tripartite,2.8626757749497966,2.030275873514694,2.4464758242322455
A10_A15_A10,Tripartite,0.1163722258012074,-1.615959611193286,-0.7497936926960392
A10_A15_A11,Tripartite,0.2722442552294805,1.94451230762116,1.1083782814253202
A10_A15_A12,Tripartite,4.0139904566150575,4.09323584784036,4.053613152227708
A10_A15_A13,Tripartite,3.7921267763348543,2.844348469958708,3.318237623146781
A10_A15_A14,Tripartite,2.4901930209967835,4.149965016005588,3.3200790185011857
A10_A15_A15,Tripartite,1.9845219934212175,3.849117283051888,2.9168196382365528
A10_A15_A16,Tripartite,3.865674313411761,6.191118805993365,5.028396559702562
A10_A15_A17,Tripartite,3.118317143687813,3.818841170663136,3.4685791571754745
A10_A15_A18,Tripartite,1.6829786764935784,1.526305661135779,1.6046421688146788
A10_A15_A19,Tripartite,2.5070149106724187,4.247596181986928,3.3773055463296737
A10_A15_A20,Tripartite,0.9362586362611758,3.322655708468783,2.1294571723649796
A10_A15_A21,Tripartite,3.051867342128188,4.699756915634068,3.875812128881128
A10_A15_A22,Tripartite,0.6917495333954381,-1.251330559262875,-0.2797905129337184
A10_A15_A23,Tripartite,1.9423602089432543,3.383421159729905,2.66289068433658
A10_A15_A24,Tripartite,3.381256403163569,5.321811893039603,4.351534148101585
A10_A15_A25,Tripartite,0.7633188653006161,1.7062858484713723,1.2348023568859943
A10_A16_A01,Tripartite,0.9177556007269856,0.6450759549751406,0.7814157778510631
A10_A16_A02,Tripartite,2.2278568882208107,3.2038753430843627,2.7158661156525867
A10_A16_A03,Tripartite,-1.3472021092234328,-0.5358244695602588,-0.9415132893918458
A10_A16_A04,Tripartite,0.7307415181573861,-0.4432191867813979,0.1437611656879941
A10_A16_A05,Tripartite,-0.6142369147858541,1.7231270149097675,0.5544450500619567
A10_A16_A06,Tripartite,2.3116822932931047,4.646509444075705,3.479095868684405
A10_A16_A07,Tripartite,1.0593033266256853,0.7838370038838319,0.9215701652547585
A10_A16_A08,Tripartite,-1.4102448657653566,-0.0726334611576967,-0.7414391634615266
A10_A16_A09,Tripartite,2.6466706853443034,4.571134022757331,3.608902354050817
A10_A16_A10,Tripartite,-1.068241997860452,-2.285768743589277,-1.6770053707248644
A10_A16_A11,Tripartite,2.4010184413058524,4.1910010739388674,3.29600975762236
A10_A16_A12,Tripartite,-0.4135609976078681,0.4630009734234699,0.024719987907800917
A10_A16_A13,Tripartite,-0.0826832301872205,-1.2665556108045828,-0.6746194204959016
A10_A16_A14,Tripartite,-1.1999137839423255,-0.4113066698940701,-0.8056102269181978
A10_A16_A15,Tripartite,2.755201868304523,5.229206524268428,3.9922041962864756
A10_A16_A16,Tripartite,-1.5346041325305857,-1.5191248414517755,-1.5268644869911805
A10_A16_A17,Tripartite,-1.1041366498203486,-0.712149882158698,-0.9081432659895233
A10_A16_A18,Tripartite,-1.800789098277852,-0.8203670816284833,-1.3105780899531676
A10_A16_A19,Tripartite,-0.4768019829991242,0.6312556055798085,0.07722681129034217
A10_A16_A20,Tripartite,-1.0117676045541049,0.258432378080177,-0.37666761323696396
A10_A16_A21,Tripartite,-0.1045204558670146,1.9290676453111435,0.9122735947220645
A10_A16_A22,Tripartite,-1.4422806505219077,-0.7886755584252486,-1.1154781044735782
A10_A16_A23,Tripartite,-2.07350937818004,-2.7943276616903745,-2.433918519935207
A10_A16_A24,Tripartite,0.4341577820738991,0.5033466426546624,0.4687522123642808
A10_A16_A25,Tripartite,-0.8756760388499788,-0.9044247801130764,-0.8900504094815276
A10_A17_A01,Tripartite,2.904614698028068,4.922653818237351,3.9136342581327095
A10_A17_A02,Tripartite,4.150320435224657,3.829312304669573,3.989816369947115
A10_A17_A03,Tripartite,0.0610020412072718,0.203131595778264,0.1320668184927679
A10_A17_A04,Tripartite,1.7430891108465183,1.618095612458761,1.6805923616526397
A10_A17_A05,Tripartite,2.8125055731965705,1.2123959485901727,2.0124507608933717
A10_A17_A06,Tripartite,2.3816050225791807,3.1128722076516797,2.74723861511543
A10_A17_A07,Tripartite,1.5628340972241983,1.0091338230292963,1.2859839601267473
A10_A17_A08,Tripartite,0.2404371210065229,-0.1698855541934519,0.035275783406535505
A10_A17_A09,Tripartite,-1.352904709013603,1.1113490689789889,-0.12077782001730708
A10_A17_A10,Tripartite,-0.8602101454626181,0.0771189406990643,-0.3915456023817769
A10_A17_A11,Tripartite,3.5265875038035577,2.399098597784269,2.9628430507939134
A10_A17_A12,Tripartite,-0.2041695676078293,2.8148175696853994,1.305324001038785
A10_A17_A13,Tripartite,1.123237714392674,1.657302397229972,1.390270055811323
A10_A17_A14,Tripartite,-2.0098305708887256,-0.9468845919653012,-1.4783575814270133
A10_A17_A15,Tripartite,2.431904675883679,2.950628098628115,2.6912663872558973
A10_A17_A16,Tripartite,-0.992349358816849,-0.4032797423806716,-0.6978145505987603
A10_A17_A17,Tripartite,-1.2048026816899549,-1.7144998720408162,-1.4596512768653855
A10_A17_A18,Tripartite,-1.918256175165008,-1.2431033864544143,-1.580679780809711
A10_A17_A19,Tripartite,0.0133189490754615,1.2078674950025878,0.6105932220390247
A10_A17_A20,Tripartite,-1.415293592407456,0.5730385636992938,-0.421127514354081
A10_A17_A21,Tripartite,-1.869967204501776,-1.2168784377569772,-1.5434228211293766
A10_A17_A22,Tripartite,-1.569388802192441,-0.0747809497745028,-0.8220848759834719
A10_A17_A23,Tripartite,-1.7036130719151543,0.9649306139712004,-0.36934122897197696
A10_A17_A24,Tripartite,0.2531159816109396,0.6404366636411629,0.44677632262605127
A10_A17_A25,Tripartite,-2.4025918570714917,-2.4176556156225764,-2.410123736347034
A10_A18_A01,Tripartite,0.8350120913725215,0.9931703189513992,0.9140912051619603
A10_A18_A02,Tripartite,0.7007299301151042,1.7467624705309432,1.2237462003230237
A10_A18_A03,Tripartite,-0.4302670678949292,-1.614692533125033,-1.022479800509981
A10_A18_A04,Tripartite,-2.5599231555419566,-2.525451941203144,-2.5426875483725504
A10_A18_A05,Tripartite,0.0771734570600854,0.8414617971119813,0.45931762708603335
A10_A18_A06,Tripartite,-0.0357829159519037,3.411354935096578,1.6877860095723372
A10_A18_A07,Tripartite,-2.7636604986004234,-2.973792377450089,-2.868726438025256
A10_A18_A08,Tripartite,-1.6822752245756478,-1.0321045670696645,-1.357189895822656
A10_A18_A09,Tripartite,-0.1122864841023518,-0.9287465303887118,-0.5205165072455318
A10_A18_A10,Tripartite,-2.51688384230262,-1.932925741513534,-2.224904791908077
A10_A18_A11,Tripartite,-0.4508840884621966,-1.378127893489739,-0.9145059909759677
A10_A18_A12,Tripartite,-1.419751718478252,-1.413847441493855,-1.4167995799860535
A10_A18_A13,Tripartite,-2.2737676032296705,0.270429618347347,-1.0016689924411617
A10_A18_A14,Tripartite,-0.1518531811463263,-1.8923075796402733,-1.0220803803932998
A10_A18_A15,Tripartite,1.131414055788004,2.285191590261701,1.7083028230248525
A10_A18_A16,Tripartite,-1.7833480971195983,-0.5814385297836133,-1.1823933134516058
A10_A18_A17,Tripartite,-1.6896942967367898,-2.643291129811284,-2.166492713274037
A10_A18_A18,Tripartite,-1.643569538787602,-1.9342107072295736,-1.7888901230085876
A10_A18_A19,Tripartite,-2.2323598467987305,-2.382801473718732,-2.307580660258731
A10_A18_A20,Tripartite,-3.116909251880833,-3.5049942754114425,-3.3109517636461376
A10_A18_A21,Tripartite,-1.4798270414451566,0.630507358645683,-0.42465984139973684
A10_A18_A22,Tripartite,-3.226845348057046,-3.3283617006337067,-3.277603524345376
A10_A18_A23,Tripartite,-2.3532203698593785,-2.5816455293584126,-2.4674329496088956
A10_A18_A24,Tripartite,-1.1440213808417825,0.7998012865188052,-0.17211004716148864
A10_A18_A25,Tripartite,-1.7651129547942757,-2.1227667425023973,-1.9439398486483364
A10_A19_A01,Tripartite,2.2335373220938157,0.8261575081570687,1.5298474151254422
A10_A19_A02,Tripartite,-0.2381868070266547,-0.2076494431012986,-0.22291812506397665
A10_A19_A03,Tripartite,-0.4498311120728632,-1.2595245280421936,-0.8546778200575285
A10_A19_A04,Tripartite,-1.9661927261065837,-2.143894395356148,-2.0550435607313657
A10_A19_A05,Tripartite,-0.1734676796972124,2.572028685417278,1.1992805028600328
A10_A19_A06,Tripartite,0.3618666601149708,-1.0401976140522895,-0.33916547696865934
A10_A19_A07,Tripartite,-0.0847602675702924,-0.3485074587763374,-0.2166338631733149
A10_A19_A08,Tripartite,-2.489606609614817,-3.204163345204916,-2.8468849774098666
A10_A19_A09,Tripartite,0.8987738355421313,3.119608842939624,2.0091913392408776
A10_A19_A10,Tripartite,-1.6939618709401,-1.506597345281521,-1.6002796081108106
A10_A19_A11,Tripartite,1.4814013213288768,-0.0661995844491181,0.7076008684398793
A10_A19_A12,Tripartite,-0.2092969881781412,0.6504122738990333,0.22055764286044605
A10_A19_A13,Tripartite,-0.1213262792672278,-1.7520648454799306,-0.9366955623735792
A10_A19_A14,Tripartite,-0.1970392924485133,0.95500760241026,0.37898415498087334
A10_A19_A15,Tripartite,3.8986170447808175,0.7076244590065627,2.3031207518936903
A10_A19_A16,Tripartite,-0.7811442425423202,-1.2422722323929976,-1.011708237467659
A10_A19_A17,Tripartite,-0.3855500139909802,-0.7787128424637565,-0.5821314282273684
A10_A19_A18,Tripartite,-1.987374889858632,-1.4978001254897562,-1.7425875076741941
A10_A19_A19,Tripartite,-0.2410812710967473,0.8456708984091059,0.30229481365617933
A10_A19_A20,Tripartite,-1.3095279409131273,-0.4742499373496439,-0.8918889391313856
A10_A19_A21,Tripartite,-1.6207422097122552,-1.0698264728101157,-1.3452843412611855
A10_A19_A22,Tripartite,-1.5435048668219542,0.8104562596852296,-0.3665243035683623
A10_A19_A23,Tripartite,-0.6044932903093327,-1.7132022383212409,-1.1588477643152868
A10_A19_A24,Tripartite,0.55200116614558,3.439230567236336,1.995615866690958
A10_A19_A25,Tripartite,-2.531569484383716,-1.2179602012565474,-1.8747648428201318
A10_A20_A01,Tripartite,0.7118379579498779,1.829159339121252,1.270498648535565
A10_A20_A02,Tripartite,-2.52344492338752,-0.2247184365458522,-1.374081679966686
A10_A20_A03,Tripartite,-1.0379804872208984,-1.336280991934002,-1.1871307395774502
A10_A20_A04,Tripartite,0.4124126678608382,0.157676194674474,0.2850444312676561
A10_A20_A05,Tripartite,-1.2023318367579716,-1.173726964601856,-1.188029400679914
A10_A20_A06,Tripartite,0.1846488615478656,-0.6434157506829585,-0.22938344456754645
A10_A20_A07,Tripartite,0.5010528534782044,-1.1257539331640931,-0.31235053984294436
A10_A20_A08,Tripartite,-2.8970426482250766,-1.5466110241773052,-2.221826836201191
A10_A20_A09,Tripartite,-1.032373529635663,0.8015644476593421,-0.1154045409881605
A10_A20_A10,Tripartite,-1.879936670121076,-2.5260241012039835,-2.2029803856625296
A10_A20_A11,Tripartite,2.7290257909469684,2.521479786504014,2.6252527887254913
A10_A20_A12,Tripartite,-1.154434885492777,0.5716752704604318,-0.29137980751617265
A10_A20_A13,Tripartite,-0.2406062506951451,-0.8244000692816149,-0.53250315998838
A10_A20_A14,Tripartite,-1.2379165244374892,1.2357994733368445,-0.0010585255503223756
A10_A20_A15,Tripartite,2.7071819246395386,5.182757282974967,3.9449696038072526
A10_A20_A16,Tripartite,-2.347951665514796,-1.7396819462172124,-2.0438168058660042
A10_A20_A17,Tripartite,-1.1644180038610776,0.743647389496944,-0.21038530718206683
A10_A20_A18,Tripartite,-3.4306114991566004,-3.262267657852011,-3.346439578504306
A10_A20_A19,Tripartite,-1.5462052345205823,-1.762311782682262,-1.6542585086014223
A10_A20_A20,Tripartite,-0.8215898562033778,-1.1536654090064635,-0.9876276326049207
A10_A20_A21,Tripartite,-2.3107195957445774,-2.23902362866545,-2.274871612205014
A10_A20_A22,Tripartite,-2.345213908022554,-1.170966781544846,-1.7580903447837
A10_A20_A23,Tripartite,-1.9193389377241592,-1.1151003187123003,-1.5172196282182298
A10_A20_A24,Tripartite,-0.4673950354975963,-1.3094825462972786,-0.8884387908974374
A10_A20_A25,Tripartite,-0.5897869523744004,0.3251328039872382,-0.13232707419358108
A10_A21_A01,Tripartite,0.7679630244205828,1.6216162045519196,1.1947896144862513
A10_A21_A02,Tripartite,0.6311890067118412,0.6993742018606602,0.6652816042862507
A10_A21_A03,Tripartite,-1.7669427120589798,-1.980785192317388,-1.873863952188184
A10_A21_A04,Tripartite,1.854638784292864,-0.8854441120899679,0.48459733610144806
A10_A21_A05,Tripartite,-1.560251366207544,-3.766693928285546,-2.663472647246545
A10_A21_A06,Tripartite,-0.9744537740411364,-0.0445771583571821,-0.5095154661991592
A10_A21_A07,Tripartite,-1.5129445506139083,-0.2866403958803253,-0.8997924732471168
A10_A21_A08,Tripartite,-2.951991118555819,-1.585763602551886,-2.2688773605538524
A10_A21_A09,Tripartite,-0.6615837872396476,-2.0078512867813645,-1.334717537010506
A10_A21_A10,Tripartite,-1.936983400941188,-2.920391242321433,-2.4286873216313105
A10_A21_A11,Tripartite,0.1648942928986358,1.5797783941716674,0.8723363435351517
A10_A21_A12,Tripartite,0.0620906444343463,-0.6041784738545285,-0.2710439147100911
A10_A21_A13,Tripartite,-2.160116966099766,-2.756168661292327,-2.458142813696046
A10_A21_A14,Tripartite,-2.517222780096476,-2.929291657509371,-2.7232572188029236
A10_A21_A15,Tripartite,-1.2982620246310084,-1.007705317272343,-1.1529836709516756
A10_A21_A16,Tripartite,-1.6522227104489962,-0.0099694855542432,-0.8310960980016197
A10_A21_A17,Tripartite,-0.6681894556617828,-1.295359648681782,-0.9817745521717824
A10_A21_A18,Tripartite,-1.3342824151224164,-1.3234784017824877,-1.3288804084524521
A10_A21_A19,Tripartite,-1.7584499701454293,-3.6094834380348977,-2.6839667040901634
A10_A21_A20,Tripartite,-3.504524808270225,-3.364430906416604,-3.4344778573434143
A10_A21_A21,Tripartite,-2.0669014911107477,-3.7281957663007272,-2.8975486287057377
A10_A21_A22,Tripartite,-2.636686610516357,-1.940848415839282,-2.2887675131778193
A10_A21_A23,Tripartite,-2.645944691235965,-3.5955480058973825,-3.1207463485666738
A10_A21_A24,Tripartite,1.837844459155419,3.235620713357824,2.5367325862566217
A10_A21_A25,Tripartite,-0.4529711212549862,0.7386829522957534,0.14285591552038363
A10_A22_A01,Tripartite,0.2455278349818518,1.0162865602511473,0.6309071976164995
A10_A22_A02,Tripartite,2.7366326582827587,4.249149623464139,3.492891140873449
A10_A22_A03,Tripartite,-1.9250160976870696,-2.427607238535034,-2.176311668111052
A10_A22_A04,Tripartite,0.4581779821531801,0.1350418311457976,0.29660990664948883
A10_A22_A05,Tripartite,0.0741207576284542,1.8911071065418117,0.9826139320851329
A10_A22_A06,Tripartite,0.3605246579112344,0.3226948963315068,0.3416097771213706
A10_A22_A07,Tripartite,0.2427489029851143,0.7539954080182932,0.4983721555017038
A10_A22_A08,Tripartite,-2.924176137270479,-3.1191082475838736,-3.0216421924271764
A10_A22_A09,Tripartite,2.327109487358934,4.085991887136745,3.20655068724784
A10_A22_A10,Tripartite,-2.13979968953554,-1.6926389349701938,-1.9162193122528668
A10_A22_A11,Tripartite,1.4509682459810893,1.8406888749538548,1.645828560467472
A10_A22_A12,Tripartite,-0.9323494835248172,-0.4085815142897792,-0.6704654989072982
A10_A22_A13,Tripartite,1.050500712812008,-0.5210949587571041,0.264702877027452
A10_A22_A14,Tripartite,-1.1205010831094475,-0.2889497335187502,-0.7047254083140988
A10_A22_A15,Tripartite,2.249580807200717,-0.4526164820891057,0.8984821625558056
A10_A22_A16,Tripartite,-1.738597553253634,-1.314390460886012,-1.526494007069823
A10_A22_A17,Tripartite,-1.7234298196126787,-0.1926248047438346,-0.9580273121782567
A10_A22_A18,Tripartite,-2.704479619520953,-2.45111990956862,-2.5777997645447863
A10_A22_A19,Tripartite,-2.6917187350781675,-1.886388082942127,-2.289053409010147
A10_A22_A20,Tripartite,-1.752129218480802,0.1529330134996953,-0.7995981024905533
A10_A22_A21,Tripartite,-1.623966718184892,0.0701684021962761,-0.776899157994308
A10_A22_A22,Tripartite,-2.622265841012194,-2.9854354277699584,-2.8038506343910763
A10_A22_A23,Tripartite,-0.9289781252899192,-1.1558725072385785,-1.0424253162642487
A10_A22_A24,Tripartite,-0.5971023460641597,-0.4249678442635308,-0.5110350951638453
A10_A22_A25,Tripartite,-1.4329052843394754,-2.4932856566974078,-1.9630954705184416
A10_A23_A01,Tripartite,2.269192563393109,3.65172321085233,2.960457887122719
A10_A23_A02,Tripartite,1.87412545862758,3.010766066406445,2.4424457625170124
A10_A23_A03,Tripartite,-0.0449248224895419,0.1811143264676847,0.06809475198907139
A10_A23_A04,Tripartite,0.0296701657528226,-1.5702536893572556,-0.7702917618022165
A10_A23_A05,Tripartite,0.3105864722770751,3.6658549586839593,1.9882207154805172
A10_A23_A06,Tripartite,0.6784058227112952,0.4345717321895836,0.5564887774504395
A10_A23_A07,Tripartite,-1.2442673343764568,-1.500890453003079,-1.3725788936897678
A10_A23_A08,Tripartite,-2.433582283817964,-2.671873752453174,-2.552728018135569
A10_A23_A09,Tripartite,2.1249403198129238,3.753743342473317,2.9393418311431203
A10_A23_A10,Tripartite,-1.992274941250804,-2.168409272951845,-2.0803421071013246
A10_A23_A11,Tripartite,2.2554016758920152,2.4440777560529714,2.3497397159724933
A10_A23_A12,Tripartite,-1.2461700842310963,-1.8778836678654156,-1.562026876048256
A10_A23_A13,Tripartite,2.134853123301765,1.7951701194776684,1.9650116213897166
A10_A23_A14,Tripartite,-2.298190663188126,-1.513124078549494,-1.90565737086881
A10_A23_A15,Tripartite,2.252007158412358,0.5420339217046148,1.3970205400584865
A10_A23_A16,Tripartite,-1.749627800959344,-2.792237404634833,-2.2709326027970884
A10_A23_A17,Tripartite,-2.199204731519784,-1.3146044436934388,-1.7569045876066114
A10_A23_A18,Tripartite,-2.309568730661719,-3.3506593048258058,-2.8301140177437625
A10_A23_A19,Tripartite,-0.6762818087459692,-1.356265480118832,-1.0162736444324008
A10_A23_A20,Tripartite,-1.5890554469935585,-1.1781508096794568,-1.3836031283365076
A10_A23_A21,Tripartite,-1.0460239706557757,0.0952251155676656,-0.47539942754405506
A10_A23_A22,Tripartite,-3.1318960148565385,-2.649871449043609,-2.8908837319500735
A10_A23_A23,Tripartite,-2.203009025509103,-3.398271623383251,-2.800640324446177
A10_A23_A24,Tripartite,-0.4372804578180904,0.4965794127422168,0.0296494774620632
A10_A23_A25,Tripartite,-1.4402860112087672,-1.8524552055190864,-1.646370608363927
A10_A24_A01,Tripartite,3.031841480773852,2.6856937222765955,2.8587676015252237
A10_A24_A02,Tripartite,3.842964510492184,3.7704661590887016,3.806715334790443
A10_A24_A03,Tripartite,0.5670600259733594,-0.8775058562806756,-0.1552229151536581
A10_A24_A04,Tripartite,2.8885234499458043,2.6922655768325723,2.790394513389188
A10_A24_A05,Tripartite,1.2337630034206344,3.048507748316641,2.141135375868638
A10_A24_A06,Tripartite,2.821611090040669,1.6350837053517813,2.228347397696225
A10_A24_A07,Tripartite,0.8563268504964181,2.88391917616182,1.8701230133291191
A10_A24_A08,Tripartite,-0.2380658970747495,2.256778473526014,1.0093562882256324
A10_A24_A09,Tripartite,3.3760206611409727,5.6960742840307725,4.536047472585873
A10_A24_A10,Tripartite,-0.3940677656123436,0.8618087695104966,0.2338705019490765
A10_A24_A11,Tripartite,3.9972953175681623,6.547239540354467,5.272267428961315
A10_A24_A12,Tripartite,3.2568593113255395,0.0168640616481642,1.636861686486852
A10_A24_A13,Tripartite,3.572549226052935,2.6354746125944093,3.104011919323672
A10_A24_A14,Tripartite,0.2170019882323278,-0.6865921898704002,-0.23479510081903618
A10_A24_A15,Tripartite,1.6130278316332998,3.191791555686053,2.4024096936596764
A10_A24_A16,Tripartite,0.5952338239224806,1.4300934924232,1.0126636581728403
A10_A24_A17,Tripartite,0.2266264927660094,0.7949594847275332,0.5107929887467713
A10_A24_A18,Tripartite,-1.3329750125727915,-1.1647288344320803,-1.248851923502436
A10_A24_A19,Tripartite,2.5861212108981464,2.9705335105983,2.7783273607482233
A10_A24_A20,Tripartite,-0.6685961699998485,1.2276552542391244,0.27952954211963793
A10_A24_A21,Tripartite,0.5487889630227982,-0.0804607179412326,0.2341641225407828
A10_A24_A22,Tripartite,-0.9315003930746016,0.3379366545644398,-0.29678186925508093
A10_A24_A23,Tripartite,0.1737747613981543,-0.100096439588573,0.03683916090479064
A10_A24_A24,Tripartite,0.8216433485095928,-1.099347084813843,-0.13885186815212508
A10_A24_A25,Tripartite,0.9286367470124788,1.098387512255621,1.01351212963405
A10_A25_A01,Tripartite,3.277017740243433,3.244429424426878,3.2607235823351557
A10_A25_A02,Tripartite,3.1770272845611425,4.229037644880602,3.7030324647208723
A10_A25_A03,Tripartite,-2.5910489111333783,-3.571034367087369,-3.0810416391103734
A10_A25_A04,Tripartite,-0.442697486907109,0.5452248298958056,0.051263671494348295
A10_A25_A05,Tripartite,-0.6129680955316996,0.4207886878962547,-0.09608970381772247
A10_A25_A06,Tripartite,-0.5913842851811659,-0.7091731839278289,-0.6502787345544974
A10_A25_A07,Tripartite,-0.6627820422803062,0.2904701864307037,-0.18615592792480126
A10_A25_A08,Tripartite,-1.3037455563285334,-1.268241247759833,-1.2859934020441832
A10_A25_A09,Tripartite,1.8148325319338592,0.6030520361476274,1.2089422840407433
A10_A25_A10,Tripartite,-1.8661609548114944,-3.16400946705083,-2.5150852109311623
A10_A25_A11,Tripartite,1.88753404523847,1.65829339246199,1.77291371885023
A10_A25_A12,Tripartite,-0.4925998532491573,-0.8694998038585784,-0.6810498285538679
A10_A25_A13,Tripartite,-0.6053485006783512,0.3345215767867286,-0.1354134619458113
A10_A25_A14,Tripartite,-1.9353282296243377,-1.837545910231266,-1.8864370699278017
A10_A25_A15,Tripartite,2.3978907899938595,2.378376348115216,2.3881335690545376
A10_A25_A16,Tripartite,-0.5766044891142578,-0.5486155560372367,-0.5626100225757472
A10_A25_A17,Tripartite,-1.273588964969798,-1.354284564111408,-1.313936764540603
A10_A25_A18,Tripartite,-2.241322201192141,-3.130547989485458,-2.6859350953387997
A10_A25_A19,Tripartite,-0.9361069178710744,-0.2944582297615208,-0.6152825738162976
A10_A25_A20,Tripartite,-1.63163503194941,-0.7125969827636663,-1.1721160073565382
A10_A25_A21,Tripartite,-1.150437809752089,-0.6068346378546865,-0.8786362238033878
A10_A25_A22,Tripartite,-2.6355079609822307,-3.2057231952127965,-2.9206155780975136
A10_A25_A23,Tripartite,-2.4647994458267743,-1.5813835177354718,-2.023091481781123
A10_A25_A24,Tripartite,0.5600704783779014,-0.2684564604808728,0.14580700894851428
A10_A25_A25,Tripartite,-0.7517757782873375,-0.0490505848039055,-0.4004131815456215
A11_A01_A01,Tripartite,4.209901398612406,2.8853270091160983,3.547614203864252
A11_A01_A02,Tripartite,3.866616510129752,6.198543139814724,5.032579824972238
A11_A01_A03,Tripartite,3.377382549941515,5.072392874194355,4.224887712067935
A11_A01_A04,Tripartite,5.478640537825235,3.846559045451429,4.662599791638332
A11_A01_A05,Tripartite,4.334430437801211,3.726520958919112,4.030475698360162
A11_A01_A06,Tripartite,2.660443034672808,1.5312953003026173,2.0958691674877126
A11_A01_A07,Tripartite,5.4980484802182,6.033805888646869,5.765927184432535
A11_A01_A08,Tripartite,4.004006822710606,2.6335256054643703,3.3187662140874883
A11_A01_A09,Tripartite,6.484211293099468,5.944889895188104,6.214550594143786
A11_A01_A10,Tripartite,3.169358169614377,4.093095180097838,3.6312266748561077
A11_A01_A11,Tripartite,1.7578740436257188,1.848804046499316,1.8033390450625175
A11_A01_A12,Tripartite,4.146351924942487,4.9401422451876265,4.543247085065056
A11_A01_A13,Tripartite,6.254245282658381,5.762357330198725,6.008301306428553
A11_A01_A14,Tripartite,2.995607014812019,3.749639963099632,3.3726234889558255
A11_A01_A15,Tripartite,4.52341772860828,6.798848042307091,5.661132885457685
A11_A01_A16,Tripartite,2.697460019077156,2.883256835339548,2.7903584272083517
A11_A01_A17,Tripartite,6.342456532825528,3.7742705834306207,5.058363558128074
A11_A01_A18,Tripartite,4.886010227276956,3.064021013349145,3.9750156203130507
A11_A01_A19,Tripartite,2.0545916688246737,4.123899815560194,3.0892457421924338
A11_A01_A20,Tripartite,3.899900051569829,5.604389472843912,4.75214476220687
A11_A01_A21,Tripartite,4.574914969192515,3.761605756201316,4.168260362696916
A11_A01_A22,Tripartite,3.665144132826248,3.3452462838202663,3.505195208323257
A11_A01_A23,Tripartite,3.5109141075360486,3.873375324792624,3.6921447161643366
A11_A01_A24,Tripartite,5.402529376979556,5.37796849667073,5.390248936825143
A11_A01_A25,Tripartite,4.727006283493003,1.5957114573917348,3.1613588704423687
A11_A02_A01,Tripartite,3.875825165316185,2.0474578254693347,2.96164149539276
A11_A02_A02,Tripartite,2.917860340734605,3.0401112521091687,2.978985796421887
A11_A02_A03,Tripartite,5.693238992337818,6.3145574342007285,6.003898213269274
A11_A02_A04,Tripartite,4.234193169859905,3.205095466356081,3.719644318107993
A11_A02_A05,Tripartite,5.519165158762254,4.786244142112758,5.1527046504375065
A11_A02_A06,Tripartite,2.8958132761449837,1.2113592758842215,2.0535862760146024
A11_A02_A07,Tripartite,4.597345953101496,3.9369767888308265,4.2671613709661615
A11_A02_A08,Tripartite,2.2211249857946207,1.963853656272271,2.0924893210334456
A11_A02_A09,Tripartite,4.699933891014633,2.925783577194456,3.8128587341045446
A11_A02_A10,Tripartite,2.604380616551776,2.753797295170629,2.6790889558612028
